StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,id_prolific,check,assertion_36_31,assertion_36_34,assertion_36_35,assertion_36_37,assertion_36_38,assertion_36_40,assertion_36_41,assertion_36_42,assertion_36_45,assertion_32_31,assertion_32_34,assertion_32_35,assertion_32_37,assertion_32_38,assertion_32_40,assertion_32_41,assertion_32_42,assertion_32_45,assertion_33_31,assertion_33_34,assertion_33_35,assertion_33_37,assertion_33_38,assertion_33_40,assertion_33_41,assertion_33_42,assertion_33_45,question_36_31,question_36_34,question_36_35,question_36_37,question_36_38,question_36_40,question_36_41,question_36_42,question_36_45,question_32_31,question_32_34,question_32_35,question_32_37,question_32_38,question_32_40,question_32_41,question_32_42,question_32_45,question_33_31,question_33_34,question_33_35,question_33_37,question_33_38,question_33_40,question_33_41,question_33_42,question_33_45,assertion_39_31,assertion_39_34,assertion_39_35,assertion_39_37,assertion_39_38,assertion_39_40,assertion_39_41,assertion_39_42,assertion_39_45,assertion_44_31,assertion_44_34,"assertion_44_35 ",assertion_44_37,assertion_44_38,assertion_44_40,assertion_44_41,assertion_44_42,assertion_44_45,assertion_43_31,assertion_43_34,assertion_43_35,assertion_43_37,assertion_43_38,assertion_43_40,assertion_43_41,assertion_43_42,assertion_43_45,question_39_31,question_39_34,question_39_35,question_39_37,question_39_38,question_39_40,question_39_41,question_39_42,question_39_45,question_44_31,question_44_34,question_44_35,question_44_37,question_44_38,question_44_40,question_44_41,question_44_42,question_44_45,question_43_31,question_43_34,question_43_35,question_43_37,question_43_38,question_43_40,question_43_41,question_43_42,question_43_45,PROLIFIC_PID
2022-12-20 18:30:38,2022-12-20 18:36:26,0,100,347,1,2022-12-20 18:36:26,R_uz6Gv4n0Bq7ugIp,anonymous,EN,1,60c382725a7a55abef2e8e99,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c382725a7a55abef2e8e99
2022-12-20 18:35:05,2022-12-20 18:36:30,0,100,84,1,2022-12-20 18:36:30,R_p0I1TQ2BMvPRYyJ,anonymous,EN,1,5eb52896e034073a7b8aa981,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb52896e034073a7b8aa981
2022-12-20 18:35:31,2022-12-20 18:36:48,0,100,76,1,2022-12-20 18:36:48,R_3fZdeuxhRKsCQzr,anonymous,EN,1,5b3e57b3c2e381000175e656,"I pay attention""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b3e57b3c2e381000175e656
2022-12-20 18:29:23,2022-12-20 18:36:57,0,100,454,1,2022-12-20 18:36:58,R_2wod9dOSChZxiiN,anonymous,EN,1,6160fe50d27600988eca4718,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6160fe50d27600988eca4718
2022-12-20 18:36:11,2022-12-20 18:37:38,0,100,86,1,2022-12-20 18:37:38,R_sF0C6AsdYlUghTb,anonymous,EN,1,5e8b2e599abd417d9512a877,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,5e8b2e599abd417d9512a877
2022-12-20 18:36:39,2022-12-20 18:37:53,0,100,73,1,2022-12-20 18:37:53,R_2w511KTUFz9pHob,anonymous,EN,1,55ae28eafdf99b3087df18bc,I pay attention,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ae28eafdf99b3087df18bc
2022-12-20 18:37:38,2022-12-20 18:38:51,0,100,72,1,2022-12-20 18:38:51,R_w05ENaAiWj2jlXX,anonymous,EN,1,62a731da9fe4975958c14948,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,62a731da9fe4975958c14948
2022-12-20 18:38:29,2022-12-20 18:39:26,0,100,56,1,2022-12-20 18:39:26,R_3I9SyseDif4hJYQ,anonymous,EN,1,5f1e7c6768c1bb8491f39191,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1e7c6768c1bb8491f39191
2022-12-20 18:39:58,2022-12-20 18:40:37,0,100,38,1,2022-12-20 18:40:37,R_20Mvn3UcAncO9Mj,anonymous,EN,1,633a5633e154dec47f8acccc,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,633a5633e154dec47f8acccc
2022-12-20 18:39:51,2022-12-20 18:40:51,0,100,60,1,2022-12-20 18:40:52,R_2aQW9rxlLiElpEG,anonymous,EN,1,5bd8a00a96b35e0001679819,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd8a00a96b35e0001679819
2022-12-20 18:37:38,2022-12-20 18:40:54,0,100,195,1,2022-12-20 18:40:54,R_vk0UZjAdRMvjN2F,anonymous,EN,1,63705d6a5ed3061b8187a9f6,I pay attention,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63705d6a5ed3061b8187a9f6
2022-12-20 18:39:57,2022-12-20 18:40:57,0,100,59,1,2022-12-20 18:40:57,R_0eww685gpLguV8Z,anonymous,EN,1,5f1f9c1e6342c31c5c9ebe0a,I pay attention,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1f9c1e6342c31c5c9ebe0a
2022-12-20 18:39:07,2022-12-20 18:41:18,0,100,131,1,2022-12-20 18:41:19,R_2dhDu27Ga4oU5Li,anonymous,EN,1,614dd2f2b0fa84123bf3343f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614dd2f2b0fa84123bf3343f
2022-12-20 18:38:40,2022-12-20 18:41:56,0,100,196,1,2022-12-20 18:41:56,R_po7lWeVx7Ggn38Z,anonymous,EN,1,60fdce3c424a721db4244e94,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fdce3c424a721db4244e94
2022-12-20 18:41:07,2022-12-20 18:42:48,0,100,100,1,2022-12-20 18:42:48,R_3Lc1fDCoHSvRasw,anonymous,EN,1,5bad6504f588f200012bab65,I pay attention,,,,,,,,,,2,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bad6504f588f200012bab65
2022-12-20 18:42:37,2022-12-20 18:44:00,0,100,83,1,2022-12-20 18:44:00,R_2cwJcLFoWLrXKX8,anonymous,EN,1,5e7eaa6a26ed71591e600c14,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e7eaa6a26ed71591e600c14
2022-12-20 18:43:14,2022-12-20 18:44:45,0,100,91,1,2022-12-20 18:44:46,R_1eCPye0CtmJAUwB,anonymous,EN,1,6111217c2ff42c95023f8565,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111217c2ff42c95023f8565
2022-12-20 18:44:00,2022-12-20 18:45:13,0,100,73,1,2022-12-20 18:45:14,R_6yPiX8YgTbly37z,anonymous,EN,1,610b22ea737446131c73188c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610b22ea737446131c73188c
2022-12-20 18:44:16,2022-12-20 18:45:22,0,100,65,1,2022-12-20 18:45:22,R_1jOC4H9t7fgMKc2,anonymous,EN,1,6109b144961a44112e2b4fa6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6109b144961a44112e2b4fa6
2022-12-20 18:43:39,2022-12-20 18:45:48,0,100,128,1,2022-12-20 18:45:48,R_2zAtGcy1ubuttIN,anonymous,EN,1,62fe409e685f082dce525454,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,62fe409e685f082dce525454
2022-12-20 18:44:16,2022-12-20 18:46:04,0,100,107,1,2022-12-20 18:46:04,R_29tCIWPpOyUhVSk,anonymous,EN,1,5d215a1bbf7f840019701939,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,5d215a1bbf7f840019701939
2022-12-20 18:44:17,2022-12-20 18:46:59,0,100,161,1,2022-12-20 18:46:59,R_22mqORnpbC7W1M0,anonymous,EN,1,5dd31d3216d10c341d2d2c7e,I pay attention,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd31d3216d10c341d2d2c7e
2022-12-20 18:45:58,2022-12-20 18:47:26,0,100,88,1,2022-12-20 18:47:26,R_1CxRPJ4yAm09bPk,anonymous,EN,1,5cffe60f6846ae00019d35ef,I pay  attention,1,2,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cffe60f6846ae00019d35ef
2022-12-20 18:45:08,2022-12-20 18:47:31,0,100,143,1,2022-12-20 18:47:32,R_1MY6dcy1zHTjigd,anonymous,EN,1,5f3bf3e6ed53340ffe4fdb69,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3bf3e6ed53340ffe4fdb69
2022-12-20 18:46:28,2022-12-20 18:47:48,0,100,80,1,2022-12-20 18:47:49,R_2EiqcCuKshTqgGy,anonymous,EN,1,572f676f3c27e7000d0b3f9b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,2,572f676f3c27e7000d0b3f9b
2022-12-20 18:46:32,2022-12-20 18:47:57,0,100,85,1,2022-12-20 18:47:58,R_2zoRTyFCfk35B5t,anonymous,EN,1,6107f0425a55df3568095d4f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6107f0425a55df3568095d4f
2022-12-20 18:45:29,2022-12-20 18:48:16,0,100,167,1,2022-12-20 18:48:16,R_31LqDNLqo2i4lgi,anonymous,EN,1,5f0f652c990b561085bde2c0,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0f652c990b561085bde2c0
2022-12-20 18:46:59,2022-12-20 18:48:25,0,100,86,1,2022-12-20 18:48:26,R_3rO19SzT4eIydAd,anonymous,EN,1,5cb744d54161a1000153c708,I pay attention,,,,,,,,,,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb744d54161a1000153c708
2022-12-20 18:47:07,2022-12-20 18:48:26,0,100,78,1,2022-12-20 18:48:27,R_u9b7ZQ3BbIHfaql,anonymous,EN,1,5fda7349ea1be46f09e3bd4b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5fda7349ea1be46f09e3bd4b
2022-12-20 18:48:08,2022-12-20 18:49:03,0,100,54,1,2022-12-20 18:49:04,R_3OoUJJ9m5igEr2j,anonymous,EN,1,60fce0156323cfcce32a255f,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,60fce0156323cfcce32a255f
2022-12-20 18:47:12,2022-12-20 18:49:15,0,100,122,1,2022-12-20 18:49:15,R_vumpyUReJVPPdDz,anonymous,EN,1,5d1a611734f57200164d4cd5,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1a611734f57200164d4cd5
2022-12-20 18:48:43,2022-12-20 18:49:56,0,100,72,1,2022-12-20 18:49:56,R_5p3LdnpGHlvwJIl,anonymous,EN,1,632b2c43ef656aefd680424f,I pay attention,,,,,,,,,,2,2,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632b2c43ef656aefd680424f
2022-12-20 18:49:00,2022-12-20 18:51:04,0,100,124,1,2022-12-20 18:51:05,R_1NxGevWCRlLocPf,anonymous,EN,1,6238dfab577ecd4adb97a917,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238dfab577ecd4adb97a917
2022-12-20 18:48:35,2022-12-20 18:51:08,0,100,152,1,2022-12-20 18:51:08,R_2PcCiWJYF3Vrilw,anonymous,EN,1,639bf1334028b8623d12e79d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639bf1334028b8623d12e79d
2022-12-20 18:50:20,2022-12-20 18:51:15,0,100,54,1,2022-12-20 18:51:15,R_3rO29whdq9PBniI,anonymous,EN,1,6292f0eee1ac4e99987e9a90,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,6292f0eee1ac4e99987e9a90
2022-12-20 18:50:23,2022-12-20 18:52:02,0,100,98,1,2022-12-20 18:52:02,R_2tJ5DrxEIG4nWqL,anonymous,EN,1,5dd8da70fef7c2880a12500d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd8da70fef7c2880a12500d
2022-12-20 18:50:44,2022-12-20 18:52:30,0,100,106,1,2022-12-20 18:52:31,R_2t9B35fFXPJenzW,anonymous,EN,1,6124232e0de36853de1edfa5,I pay attention,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6124232e0de36853de1edfa5
2022-12-20 18:51:06,2022-12-20 18:52:36,0,100,89,1,2022-12-20 18:52:36,R_3ncvTe84n3dc3Qe,anonymous,EN,1,616c4f1eacaf6dcc36160230,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616c4f1eacaf6dcc36160230
2022-12-20 18:49:12,2022-12-20 18:52:50,0,100,218,1,2022-12-20 18:52:51,R_2WCIVPPZhErOi2E,anonymous,EN,1,5d41ee2257382300015d1560,I pay attention,1,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d41ee2257382300015d1560
2022-12-20 18:50:08,2022-12-20 18:52:54,0,100,165,1,2022-12-20 18:52:54,R_3emoWiZiGlSSmTm,anonymous,EN,1,5dedb806838b4f46c8d183a5,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dedb806838b4f46c8d183a5
2022-12-20 18:50:37,2022-12-20 18:52:55,0,100,137,1,2022-12-20 18:52:55,R_3EyhEMcvikmaTet,anonymous,EN,1,5b9056617b384b0001d13167,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9056617b384b0001d13167
2022-12-20 18:51:54,2022-12-20 18:52:56,0,100,61,1,2022-12-20 18:52:56,R_3GcQ5XBHwxTEXSr,anonymous,EN,1,5d1686aadb7eb70001f1a65a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5d1686aadb7eb70001f1a65a
2022-12-20 18:51:51,2022-12-20 18:53:28,0,100,97,1,2022-12-20 18:53:29,R_2s4jaMcgUcnrXgh,anonymous,EN,1,632345e7359dbcdb66f3f154,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,632345e7359dbcdb66f3f154
2022-12-20 18:52:38,2022-12-20 18:53:39,0,100,61,1,2022-12-20 18:53:40,R_sBE0LZcktY9zmsF,anonymous,EN,1,6202997def1cb18a1337c483,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6202997def1cb18a1337c483
2022-12-20 18:52:38,2022-12-20 18:54:13,0,100,94,1,2022-12-20 18:54:13,R_12eXyuFfiVkCCzR,anonymous,EN,1,60bf7a684146647df3cfecf4,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bf7a684146647df3cfecf4
2022-12-20 18:51:32,2022-12-20 18:54:32,0,100,180,1,2022-12-20 18:54:33,R_1g5BZ8szttAMVif,anonymous,EN,1,5d9d6367a9b2be001450ac4d,I pay attention,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9d6367a9b2be001450ac4d
2022-12-20 18:50:11,2022-12-20 18:54:39,0,100,268,1,2022-12-20 18:54:39,R_0vNVg0r6JKVRShz,anonymous,EN,1,5f46b1bcf1863a057f9261f0,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f46b1bcf1863a057f9261f0
2022-12-20 18:52:57,2022-12-20 18:55:00,0,100,123,1,2022-12-20 18:55:00,R_3FJWeRWpOxs3an6,anonymous,EN,1,62b068bbd9bcb120d812de65,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62b068bbd9bcb120d812de65
2022-12-20 18:54:22,2022-12-20 18:55:45,0,100,83,1,2022-12-20 18:55:45,R_2eWHOAI3X3rgOhE,anonymous,EN,1,5eaff2eac963900392c6dc48,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,5eaff2eac963900392c6dc48
2022-12-20 18:55:00,2022-12-20 18:56:09,0,100,69,1,2022-12-20 18:56:09,R_3fDxMqs7ABjrzMK,anonymous,EN,1,5f13958f0576a62394421a92,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f13958f0576a62394421a92
2022-12-20 18:55:09,2022-12-20 18:56:10,0,100,60,1,2022-12-20 18:56:10,R_3foWQ2mm575VDbP,anonymous,EN,1,60fcc8ce381d5a4a9269d737,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcc8ce381d5a4a9269d737
2022-12-20 18:54:26,2022-12-20 18:56:32,0,100,126,1,2022-12-20 18:56:33,R_VImZJMaZ7dST0dj,anonymous,EN,1,572535bba34b2a001306827c,I pay attention,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572535bba34b2a001306827c
2022-12-20 18:55:00,2022-12-20 18:56:37,0,100,96,1,2022-12-20 18:56:37,R_At9xI9KM3gNQqZz,anonymous,EN,1,611c566a4412b71fd8fb5e20,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611c566a4412b71fd8fb5e20
2022-12-20 18:55:15,2022-12-20 18:56:38,0,100,82,1,2022-12-20 18:56:38,R_efXfmM2nmMWAaIN,anonymous,EN,1,611b36366c257d68cb6bd7ad,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,1,2,611b36366c257d68cb6bd7ad
2022-12-20 18:55:36,2022-12-20 18:56:58,0,100,81,1,2022-12-20 18:56:58,R_31usMX4aRSpaYki,anonymous,EN,1,5e4b4a44680f760668b9196d,i pay attention,,,,,,,,,,2,2,1,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4b4a44680f760668b9196d
2022-12-20 18:56:32,2022-12-20 18:57:13,0,100,41,1,2022-12-20 18:57:14,R_302n0UyItEwkc9F,anonymous,EN,1,60fcd2c0ef92b8427c66e83a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,60fcd2c0ef92b8427c66e83a
2022-12-20 18:54:23,2022-12-20 18:57:38,0,100,194,1,2022-12-20 18:57:39,R_1jkYSu79SCMYQuC,anonymous,EN,1,5f2330c57014970d6ede9505,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2330c57014970d6ede9505
